"","logFC.stage9","logFC.stage15","logFC.stage21","logFC.stage27","logFC.stage33","logFC.stage40","AveExpr","PValue","FDR","GeneName"
"A0A7I2YQ88.PABPC1",-2.20240875100014,-1.88487831585192,-1.20284411212109,-1.17969117979882,-1.22209816620352,-1.26371645598107,11.8855282661409,2.73007768045626e-05,4.65161578484893e-05,"PABPC1"
"A0A7I2YQ95.KPNA4",-0.594408902218561,-0.66282276790883,-0.758873260132891,-0.662084526694531,-0.821041393729711,-0.81185908139998,16.0283993329928,5.4576333416559e-07,1.2074640979251e-06,"KPNA4"
"A0A7I2YQF8.EIF3I",-1.22291135242417,-1.33386261278838,-1.4104205931026,-1.49689997345191,-1.67075999212407,-1.71432205386912,16.2672615387365,5.84826198930262e-12,4.49941106492902e-11,"EIF3I"
"A0A7I2YQG2.RPL19",-1.47715266640238,-1.9020923622954,-1.75353953894459,-1.88397263975767,-2.03645437680701,-2.22418094595766,16.1879601103062,1.49888430510267e-10,7.26235791208308e-10,"RPL19"
"A0A7I2YQN9.G3BP1",-2.09428964114821,-2.69678907468676,-2.98440742952024,-3.11609836766181,-3.41987023266276,-3.57976051491294,17.3237962074971,1.38611515586998e-15,6.15017395871627e-14,"G3BP1"
"A0A7I2YQS5.NSD2",0.223865992173152,-0.120176527912343,-0.230101985012451,-0.167651652811688,-0.126697016419104,-1.76612304228022,13.6797179288509,0.0125785198153088,0.0150895650673279,"NSD2"
"A0A7P0MKV3.MRPS22",-0.333319686033994,-0.384224362031309,-0.340854728909144,-0.363152666148115,-0.0558900328696635,0.0478641935027077,13.8414794668122,8.65803799548308e-05,0.000137433889082919,"MRPS22"
"A0A7P0MRI8.PLCB4",2.82740160202189,3.20939801339796,3.05517217943555,2.81829650516108,2.8208288067435,2.66595609068423,15.0964993131738,6.09432536985224e-14,1.0444190408969e-12,"PLCB4"
"A0A7P0Q1F0.ZNF423",-1.07910744998057,-1.5235273719828,-1.61124008120298,-1.8230879061476,-1.7901934588021,-1.92431060489377,12.1833266906019,3.20899513517145e-09,1.08383057797918e-08,"ZNF423"
"A0A7P0T7Z2.ARFGEF2",0.898728765256462,0.973176814773583,1.05275514001477,0.950117011811996,1.06725700932924,1.09817556853086,14.8137103863739,1.46266912415573e-08,4.2356596273048e-08,"ARFGEF2"
"A0A7P0T808.PIP5K1C",1.49071297101603,1.79710278866298,1.85697655899241,2.12701224493868,2.04873434276187,2.26949427560595,15.5575439963042,3.42693616132839e-06,6.70280569235668e-06,"PIP5K1C"
"A0A7P0T824.VRK1",-1.48325538935398,-3.09484087593336,-4.02280967621333,-3.16724222744877,-3.46451082996324,-3.55870160916347,13.4784658435311,0.00656921341577866,0.00816488190855989,"VRK1"
"A0A7P0T868.AATF",-1.64217085332826,-1.91723639559304,-2.1589755916574,-2.47343418367895,-2.42009938074798,-2.9261409054245,12.6367966589413,1.88285406141177e-06,3.82475026962228e-06,"AATF"
"A0A7P0T890.DST",1.6564937786809,1.71860283579561,1.88665375745709,2.15525602935678,2.27591056289752,2.45001069749477,15.448740849724,1.35056951992083e-13,1.9974861529788e-12,"DST"
"A0A7P0T893.AKAP8",-3.12409171922364,-2.27470855893513,-2.57068908440884,-4.00395912753723,-4.10633998584139,-3.51357940342207,12.4818716921414,2.27331399477053e-06,4.55647526550851e-06,"AKAP8"
"A0A7P0T897.VLDLR",0.456606183716073,0.541122061572626,0.318956972914714,0.305120850335471,0.14117222443687,0.431849033948503,14.0538586300416,0.0182415199172739,0.0214891009318241,"VLDLR"
"A0A7P0T8C7.SNX9",0.512708630695169,0.487275390830505,0.586434982675745,0.706687507979862,0.720131685047395,0.83784770227767,16.0984056284883,6.89448105773339e-06,1.2848805607594e-05,"SNX9"
"A0A7P0T8E0.IFITM1",-2.17954855250302,-2.4811201706574,-2.5760280748988,-3.74015289085002,-3.92992668166357,-4.22217478532185,13.6531207509215,1.21244484406115e-09,4.54408222302836e-09,"IFITM1;IFITM2;IFITM2;IFITM2;IFITM3;;IFITM1;IFITM3;IFITM2"
"A0A7P0T8F3.ALS2",0.771139913149864,1.35683425121555,1.38156817650099,1.38009811355024,1.27805484257938,1.25057195883211,14.7415193720049,1.20860171502829e-10,6.03183506159727e-10,"ALS2"
"A0A7P0T8I3.C1orf174",-1.70187292033974,-1.36098040287654,-1.60127687189563,-1.84879132148271,-1.83079857489816,-1.74481398391585,12.9923792871219,4.72489595706453e-08,1.24225724879736e-07,"C1orf174"
"A0A7P0T8I6.CTSZ",-0.0356210704956987,-0.533561230994819,-1.24473486958299,-1.95419211162841,-1.87259107533515,-2.27888424779862,14.6996309154293,1.705945972389e-12,1.60393585038257e-11,"CTSZ"
"A0A7P0T8J7.AAR2",-0.35650798770976,-0.234900492821072,-0.369677725916755,-0.346164373882364,-0.322332657520871,-0.484712142693354,13.8449186983954,0.042931851388478,0.0483842263908422,"AAR2"
"A0A7P0T8N8.TCERG1",-0.512411832194519,-0.53404879704369,-0.830345630190342,-1.00703288740841,-1.24911269999231,-1.41715928433432,16.1003587679864,3.59540210799708e-10,1.54143050004004e-09,"TCERG1"
"A0A7P0T8U6.NOTCH1",-1.48664046770349,-1.60997679034073,-1.12915169271276,-0.970426090352498,-1.0870846097084,-2.03099970185826,12.0446104485072,0.000148581393588252,0.000228245261480838,"NOTCH1"
"A0A7P0T8Y2.ANO6",0.151001504179428,0.0163047585149814,-0.0299885253005955,-0.312523580737421,-0.258513428262583,-0.21421762731064,11.9986246900264,0.404321278639495,0.416604619536607,"ANO6"
"A0A7P0T901.ALG5",0.426926526506431,0.454694373268265,0.402312016665128,0.322078476233566,0.377575710402762,0.315009177488194,14.4719224264658,0.00127870956359099,0.00173913091600723,"ALG5"
"A0A7P0T915.SIRT5",-0.403609910651225,-0.18924292931871,0.0994308118051938,0.169560226897096,0.327811839934747,0.694740651438708,13.2748351932631,5.21253440925263e-06,9.89358274337491e-06,"SIRT5"
"A0A7P0T936.MAPT",6.69990012259082,8.22205928365906,8.49642874655667,8.66245271297092,8.68179833105955,8.77263033466487,19.7690505210726,1.07134514521151e-13,1.66025193200122e-12,"MAPT"
"A0A7P0T937.CANX",0.739102176232172,0.606907096701155,0.558306605838466,0.588052650154936,0.553526689525295,0.655218118918046,18.7322149196054,3.81701550080094e-07,8.64265166521792e-07,"CANX"
"A0A7P0T938.BLTP1",-0.233774160201504,-0.102334294312475,-0.272071537596413,-0.0869810098938501,0.20088087125696,0.0381270877423187,13.6106822380288,0.468299543443448,0.480311026350009,"BLTP1"
"A0A7P0T943.HYCC1",-0.647642346880064,-0.573934229908487,-2.20470748066692,-2.08905505845219,-0.972476171897231,-1.52161520849269,12.3860970465421,0.00064102189714808,0.000907658983546506,"HYCC1"
"A0A7P0T947.RBPJ",-1.02347246493778,-1.79978540819647,-2.48641104086801,-2.00700614163137,-2.93228338130865,-1.19430003980804,13.7255408419324,0.099901579477567,0.109023320730404,"RBPJ"
"A0A7P0T962.TTC21B",-0.487779227270783,-1.21588081825765,-0.265000693334123,-0.822458806324364,-0.563546080224483,-0.384476312838204,12.3228086242411,0.0415266920864294,0.0468985201073727,"TTC21B"
"A0A7P0T9D9.WDR62",-3.36433003953863,-2.92814435413579,-3.37562655448231,-1.98227353073384,-2.19121617227325,-4.30075393754204,12.360094526312,0.00166922855176914,0.00223669278167981,"WDR62"
"A0A7P0T9G4.ERCC6",0.274001137375529,0.540866642230211,0.236246040929619,-0.081250106553371,-0.0436880380168345,-0.5438359933305,13.1664334191138,2.53262057481857e-05,4.33685331315747e-05,"ERCC6"
"A0A7P0T9I9.NAMPT",-0.676426302417721,-0.693805614263192,-0.812181530633051,-0.723031736511262,-0.599547626225848,-0.461536150298352,18.057738076297,7.35609774626865e-07,1.59427237204176e-06,"NAMPT"
"A0A7P0T9J6.SMPD4",-1.22988060628133,-1.30624695944058,-1.57107490231184,-1.72921821769121,-1.98664757381038,-2.08390964315317,14.4383308741623,3.75345663326966e-12,3.1374054284285e-11,"SMPD4"
"A0A7P0T9P2.MICALL1",1.58614217640291,1.46240166259149,1.51050241351991,1.56918986584458,1.49440787853578,1.5341152279874,13.7949545896601,1.57844410287123e-06,3.24505264944456e-06,"MICALL1"
"A0A7P0T9R3.NAXD",2.04983946352976,2.833396357706,3.1803520717818,3.25787263842087,3.29658454837345,3.41217015939858,14.94483379456,1.82870412398856e-16,1.27380057152665e-14,"NAXD"
"A0A7P0T9T8.DDX20",-1.59739229835916,-1.63499745892436,-1.58698971886696,-1.68268936205735,-1.70597053866397,-1.87185144860263,14.2648188958447,6.70395067504598e-11,3.5980275453975e-10,"DDX20"
"A0A7P0T9U7.SF1",-1.0277995576859,-0.945434369244844,-1.08775070830448,-1.34857124421035,-1.43640794345907,-1.5494953479569,15.6870497515823,1.70438563939823e-06,3.48626781560522e-06,"SF1"
"A0A7P0TA12.SIGMAR1",0.515094892949587,0.446665150113502,0.318784527582634,0.341352468790781,0.342512957150123,0.437413787361212,15.3844003004876,0.135582313844629,0.145970122832891,"SIGMAR1"
"A0A7P0TA15.PPIL2",0.377465519618009,0.183887690876816,0.483178766511449,0.424786197722532,0.367693872550919,0.456443905492225,13.0745245873281,0.184731563512549,0.196436485297815,"PPIL2"
"A0A7P0TA35.P4HB",-0.361476740834323,-0.849168538660358,-0.973581683602911,-0.916297714748719,-0.915236956692868,-0.903943818837801,17.8859558975254,5.94840870661586e-09,1.85347722950734e-08,"P4HB"
"A0A7P0TA76.ACSL3",-0.255466834526878,-0.0427225406345549,0.340448305194573,0.59630022090312,0.607684160617007,0.836567912045564,17.7444557901837,2.83808648816021e-09,9.7585585298842e-09,"ACSL3"
"A0A7P0TA78.HTT",0.29798023984568,0.378397704745614,0.0868745962589883,0.0192169226420069,-0.0895480450218333,-0.0699058277179898,15.2589021315143,0.000205727167873508,0.000310797713032785,"HTT"
"A0A7P0TA85.BSG",-0.694290218332907,-0.643811622019195,-0.755485542443241,-0.878800845161625,-0.676361754580414,-0.491533847745501,18.5458674555861,4.00710103469465e-05,6.691931039637e-05,"BSG"
"A0A7P0TAB4.BACE1",1.59642972332569,2.19863753225082,2.36550777676256,2.17064913207787,2.29802362542702,2.20274497034103,14.3208856204092,5.91542818458189e-09,1.84497562733373e-08,"BACE1"
"A0A7P0TAE3.AKAP8L",-0.027472629453191,-0.283443166911179,-0.599396118299839,-0.959106360794745,-1.13732672493891,-1.11024891671767,13.3122627522717,3.15511306849279e-07,7.25038043905509e-07,"AKAP8L"
"A0A7P0TAG0.MMP14",-3.03724502682205,-2.36601053511925,-3.00669832180234,-3.08263923983514,-2.84447621241015,-3.04476046815108,11.8848831875641,1.53144889625009e-06,3.15344117924606e-06,"MMP14"
"A0A7P0TAG1.DLAT",0.860399460740156,1.13294430806437,1.04036677794632,1.22144879814194,1.37620859971889,1.57887285077041,18.4999128484833,1.28726411716917e-10,6.3691014669885e-10,"DLAT"
"A0A7P0TAN7.SLC3A2",-0.000267287751625171,0.0734113065612794,-0.0127147794510629,-0.0637318113201166,0.0263426441197258,0.115431788585344,18.8737311283201,0.443405349392171,0.455355081382765,"SLC3A2"
"A0A7P0TAP9.USP13",0.605731331426895,0.662854573786993,0.767584331648229,0.754452557777219,0.633270315208008,0.550861404553355,15.8899138283778,0.00341280299490075,0.00439350910194099,"USP13"
"A0A7P0TAQ9.DNAJC10",-0.360897751062812,-0.53779702493325,-0.498911521043925,-0.361447576018467,-0.36184648411056,-0.339677478433268,15.7078629863296,0.000892823663446803,0.00123583583158299,"DNAJC10"
"A0A7P0TAR1.CRAT",2.06888587104224,2.41562682507665,2.5495278492845,2.90464579259988,3.22964203859025,3.50072395676055,15.0925108282606,3.89528858741144e-17,4.29906694840633e-15,"CRAT"
"A0A7P0TAS2.ARHGAP21",1.77636582249609,2.33912493965715,2.28126635317149,2.21647037238954,2.08978751182394,2.07745940101223,15.5381961061971,7.40750060361173e-12,5.48409016116534e-11,"ARHGAP21"
"A0A7P0TAW3.VCP",-0.0289095786311714,-0.0868423290985844,-0.123584294799054,-0.177267261819591,-0.198260105053205,-0.207159392816485,20.8726199935737,0.0551180694930952,0.0613496313017647,"VCP"
"A0A7P0TBA9.EIF2AK2",-0.242094138157583,-0.193165142038918,-0.240001658670092,-0.235502940755175,-0.319086434198486,-0.307850623280706,15.095824227816,0.0663167525200248,0.0733606425588662,"EIF2AK2"
"A0A7P0TBH6.SRD5A3",-0.846594236814996,-1.34552035681851,-1.10804519013163,-1.28550427970355,-1.2482991623401,-1.26277576938988,11.8391296313581,0.000118226808594856,0.000183927297328885,"SRD5A3"
"A0A7P0TBH9.DTNA",0.690520876755903,1.394961983734,1.67081846082199,1.56642113225222,1.7817682321072,1.7330893082486,14.3887015239774,1.79422955604525e-11,1.18723381655374e-10,"DTNA"
"A0A7P0Z413.TSEN54",-2.76028959679945,-2.67561947717178,-2.21683074185455,-1.63575623305893,-2.85582916333535,-1.48469252821749,12.1740711573027,0.00121957720523078,0.00166289647137129,"TSEN54"
"A0A7P0Z415.CTSV",-3.17102619997154,-2.13512938797146,-1.32999082626288,-1.47572658059698,-2.68455984985921,-1.95311276874449,13.1545866464508,0.0550036298719641,0.0612432991252292,"CTSV"
"A0A7P0Z481.HMGCR",0.0867105576087298,0.218667968438243,0.0736867986110693,-0.000268147324984998,-0.791021063024748,-0.526747964608496,13.6280721065009,0.000456888496351063,0.000659768987820372,"HMGCR"
"A0A7P0Z491.ASPM",-0.180946822489155,-0.352739211681011,-0.774250607089666,-1.27341136763582,-1.26226360881561,-1.43562377580102,12.5581432046017,0.221682447956504,0.233657484194962,"ASPM"
"A0A7P0Z494.DBT",0.13239541412332,0.327921452690019,0.254427401726463,0.438619405495057,0.508095495376319,0.712806721230216,15.4342825370336,1.37563332986314e-06,2.85895178404025e-06,"DBT"
"A0A7P0Z497.PPIB",-0.0144650055169263,-0.360775639878127,-0.326689086764355,-0.222862026245273,-0.394100326363553,-0.390367526180859,18.4153121584155,7.41967542506639e-05,0.000119296742128518,"PPIB"
"A0A7P0Z4A8.ANTXR2",0.551522981625326,0.205780152248986,0.185130177228335,-0.701753376680576,-0.274934220131018,-0.493818469443569,12.6227646285413,0.00209828394580861,0.00277798557141798,"ANTXR2"
"A0A7P0Z4C3.DCTN1",2.02557332061838,2.2565889658006,2.20945897733433,2.20998741019196,2.20099408435891,2.21263983698358,17.3560727673092,1.72028336283843e-14,3.92394212129133e-13,"DCTN1"
"A0A804CD06.PTPA",0.943618845452447,0.752392398525801,1.01515545430502,0.98139431677679,1.05809072539751,0.909793241016005,18.8546924159165,1.15716337747255e-06,2.43064343685706e-06,"PTPA"
"A0A804F6T5.PKM",4.34272915041817,4.76876474908552,4.96929074963351,5.21351474929962,5.14509151168742,5.16482392269765,16.8751168336606,4.31701036265021e-14,8.05924874041732e-13,"PKM"
"A0A804HHR9.KMT2D",-0.797439416777132,-1.0990226356157,-1.71472630184326,-2.39326910294298,-2.64077048497335,-4.03222306633999,13.7854798631976,1.18205062894221e-07,2.90710857034458e-07,"KMT2D"
"A0A804HHS1.ADAM22",1.17342845111148,1.48245809076767,1.45885418252181,1.68919404501852,1.63380527642552,1.87094598858249,13.3438798108655,4.72907409478065e-10,1.9497367765197e-09,"ADAM22"
"A0A804HHS8.WDR91",0.679275366844859,0.869046436817366,0.452543261271286,0.285751364144926,-0.037512342099515,-0.147782091802331,13.4433533639621,1.33268489519499e-05,2.37827348514412e-05,"WDR91"
"A0A804HHU1.MAN1B1",0.0829000749155758,-0.215385404515104,-0.0610625256451237,-0.0187277153640142,-0.438063771942829,-0.240413234007216,13.3068356342624,0.000606657457227637,0.00086277212028993,"MAN1B1"
"A0A804HHU9.STAMBP",0.0999584436059424,-0.0252735665788,-0.161566133812929,-0.157522697963259,-0.204228154689393,-0.0396851893882168,13.9282191487089,0.176876265087146,0.188423687754404,"STAMBP"
"A0A804HHW7.TBCD",0.348656137414827,0.474537290976903,0.532372339171754,0.562650904085031,0.551709252098366,0.559894484349699,17.1852880308112,2.17099063894114e-06,4.36760166430458e-06,"TBCD"
"A0A804HHX0.BSCL2",2.79797840904945,2.46627375479141,2.6701036007788,2.86799823309109,2.85822712297475,2.86595040411074,16.1049978975637,2.88980043432791e-13,3.74402544271524e-12,"BSCL2"
"A0A804HHX5.RETREG1",0.572516619251368,1.42520917397095,2.05270740955362,2.33505471918456,2.24475118207871,2.32762309256579,14.3637104859594,0.000300656080026832,0.000444973746039255,"RETREG1"
"A0A804HHZ3.AMY1C",-0.168630222440642,-0.542957505578981,-0.054874369484381,-0.522389303482149,-0.545514107723134,-0.199330447669827,11.2882138306006,0.709445578894565,0.716077977575411,"AMY1C;AMY2A;AMY1B;AMY1C;AMY1A;AMY2B"
"A0A804HI04.GRIK2",3.32056083921483,2.91827487882946,2.19974515652957,1.44230892101292,1.44405026672642,0.96458607054473,13.3939781039017,3.36321749129828e-08,9.10063613560161e-08,"GRIK2"
"A0A804HI09.ATP8A2",2.01235507836626,2.67035903001292,2.7498456509185,2.76357710244828,2.8318854113091,2.89300417574773,15.0572536224773,6.92587553716535e-06,1.28924775085509e-05,"ATP8A2"
"A0A804HI25.DHCR7",-1.02402462363139,-1.3828664666642,-1.08131794302237,-1.14642805530324,-1.04309453217006,-1.03059788996075,16.7502107250875,2.27030601489074e-09,7.97561950350445e-09,"DHCR7"
"A0A804HI55.BCL9",-1.12246633686342,-1.0975502091122,-1.08841888018877,-1.46101953328974,-1.87736511455723,-1.56405316964625,11.5750885764355,0.00274913828209209,0.00358544751185677,"BCL9"
"A0A804HI59.PAM",2.23723743252549,1.87325874313362,1.65408649742942,1.64973293281631,1.57893678803336,1.63093841508809,13.8403074660864,1.03288424039318e-08,3.07633292380092e-08,"PAM"
"A0A804HI84.SPG11",0.27651987490268,0.233377612188224,0.203340113625922,-0.027706848301423,0.0206979033301165,-0.444236661322451,13.6241240168024,0.00216948519315713,0.00286697778075722,"SPG11"
"A0A804HIG4.LRPPRC",-0.897476857303289,-1.10201660685229,-1.00346738245753,-0.772007609780646,-0.71295905402075,-0.625307629118954,17.879399314787,6.83340904166615e-09,2.11297488171424e-08,"LRPPRC"
"A0A804HIQ1.SACS",1.07085816340191,1.25380599682972,1.16748271257184,1.2014327324908,1.17802723481805,1.23893324105811,16.7146474845366,2.8540640788079e-10,1.25772973486514e-09,"SACS"
"A0A804HIQ5.HEXA",0.515346712482203,0.51207156269117,0.342643005477948,0.426023773988925,0.609408016204288,0.825357517379226,16.2094394166526,1.5052746878247e-06,3.10843781566095e-06,"HEXA"
"A0A804HIR9.MYCBP2",1.65703053025472,1.62665935687192,1.47979038381307,1.49649973555646,1.43765647235043,1.45389171761541,14.2441601477727,8.60721108464359e-12,6.25785784582729e-11,"MYCBP2"
"A0A804HIT6.HYCC2",0.30684650658146,1.00204053956626,1.13990893237298,1.38705271338274,1.55064285782097,1.81796879728522,14.2681103997763,0.00584803394612627,0.00732049544019439,"HYCC2"
"A0A804HJ08.TUBGCP2",-0.678639177149244,-0.977328306481523,-1.30692777583657,-1.42962808554727,-1.6144268620922,-1.70423907151882,14.8551984536392,1.99739836981041e-08,5.65275082552724e-08,"TUBGCP2"
"A0A804HJ20.AFDN",0.496059042499596,0.949658819369768,0.925735955706542,0.827879219964198,0.632157033220101,0.57907459889402,16.4979258930151,1.32931095370854e-07,3.24219742399244e-07,"AFDN"
"A0A804HJ24.MCCC2",0.21164281733697,0.263410717740432,0.0881827100112623,-0.0247364928864141,-0.00963810225175167,-0.0932979580740467,16.6335983098444,0.002569500944696,0.00336267214540215,"MCCC2"
"A0A804HJ59.ZNF738",-1.40545536748558,-2.19010829097289,-2.02402103548307,-2.38845351994613,-2.15623447019245,-1.98097732402239,12.3138511935328,1.46392969246209e-06,3.02788523236572e-06,"ZNF738"
"A0A804HJ70.GLE1",-0.921519767340856,-0.517591559290082,-0.915300426242664,-2.31588372337024,-0.984747117690789,-2.93726914084385,13.3938301694251,7.74579933627483e-05,0.000124139752846087,"GLE1"
"A0A804HJ86.UBA5",0.434402640446632,0.650308375275242,0.803908042289043,0.859976373794067,0.81097892845249,0.902671716376672,15.1048584634607,2.88226385738236e-06,5.69247111833016e-06,"UBA5"
"A0A804HJB7.TACO1",-0.0203927923662962,-0.306626250295074,-0.191379416542145,-0.0220961383788235,0.365419871249207,0.490619204584788,14.7969902933109,3.53635801736022e-06,6.9001588061625e-06,"TACO1"
"A0A804HJL6.ALG1",-0.768819161196095,-1.11456753553771,-1.17858540096208,-1.30440777915283,-1.36846795016169,-1.4542616146326,13.939599208386,5.86664933621216e-11,3.24267529010089e-10,"ALG1"
"A0A804HJS7.SGIP1",0.696499792031862,1.2498805020952,1.59846835103697,1.78549997740277,2.06507461042633,2.43434563949648,14.2595276938067,1.41840872642368e-11,9.65173501026536e-11,"SGIP1"
"A0A804HJV7.MTMR4",0.0502985854481372,0.25284510210487,-0.0982332744589994,0.0782254960806424,-0.040669537738496,-0.169914776392103,12.7311591106382,0.622632874060629,0.6322959332442,"MTMR4"
"A0A804HJX8.HECTD4",2.29450146070204,2.59255962084314,2.35105084374557,2.2622689975865,2.23202821264346,2.18480440821579,15.3127292823394,1.15084383982544e-08,3.39952867961204e-08,"HECTD4"
"A0A804HK05.ETFDH",0.809622298180568,0.937693483545607,0.845831847234583,1.0277463687081,1.29237197812112,1.35614977200504,15.8462213519483,9.32329066390958e-05,0.000147200284964188,"ETFDH"
"A0A804HK06.ARHGAP32",0.665056282120525,0.919466561146823,0.79973641278072,0.853664648539475,0.78437629149107,0.72054563241284,13.8008543291077,0.00520428257414239,0.00654882333241927,"ARHGAP32"
