"","z","Day","cond","Name_ID"
"N_21_2.23",0.0110628441599389,21,"Proteomics","RAB27B"
"N_21_2.24",0.394765918724145,21,"Proteomics","FAAH"
"N_21_2.25",0.696405270676109,21,"Proteomics","VGF"
"N_21_2.26",-0.946672019342946,21,"Proteomics","BRINP1"
"N_21_2.27",0.268173951235928,21,"Proteomics","LY6H"
"N_21_2.28",0.108898279967306,21,"Proteomics","SLITRK3"
"N_21_2.29",-0.118583745905922,21,"Proteomics","ECEL1"
"N_21_2.30",-0.454098134902785,21,"Proteomics","KRT18"
"N_21_2.31",-0.806755975378264,21,"Proteomics","TH"
"N_21_2.32",0.905942527455895,21,"Proteomics","COL4A2"
"N_21_2.33",-0.97413062495416,21,"Proteomics","PRKCA"
"N_21_2.34",0.38162319705416,21,"Proteomics","TAC1"
"N_21_2.35",-0.0709655139188216,21,"Proteomics","PTPRE"
"N_21_2.36",0.138151857723503,21,"Proteomics","ATP2B4"
"N_21_2.37",0.257060961416135,21,"Proteomics","AZGP1"
"N_21_2.38",0.324444130382356,21,"Proteomics","GABRA5"
"N_21_2.39",0.343402514098672,21,"Proteomics","HPCAL1"
"N_21_2.40",-0.194541072436753,21,"Proteomics","COL18A1"
"N_21_2.41",0.47036968465202,21,"Proteomics","LIFR"
"N_21_2.42",0.073980911367366,21,"Proteomics","GRIN1"
"N_21_2.43",0.257292220495599,21,"Proteomics","RCAN2"
"N_21_2.44",-0.466999373300674,21,"Proteomics","MAP7"
"N_21_2.45",-0.138191445928576,21,"Proteomics","TRIM25"
"N_21_2.46",0.906294826157594,21,"Proteomics","ECM1"
"N_21_2.47",0.149296558759275,21,"Proteomics","SV2C"
"N_21_2.48",0.551803948665831,21,"Proteomics","GALNT17"
"N_21_2.49",-0.0544741650541882,21,"Proteomics","BRINP3"
"N_21_2.50",-0.0232538084819088,21,"Proteomics","LPCAT2"
"N_21_2.51",0.372366362289005,21,"Proteomics","SCD5"
"N_21_2.52",0.0299807849549034,21,"Proteomics","CACNA2D3"
"N_21_2.53",1.33700377587608,21,"Proteomics","SLC17A8"
"N_21_2.54",0.674944620836435,21,"Proteomics","SFXN5"
"N_21_2.55",0.37700282740466,21,"Proteomics","SORCS1"
"N_21_2.56",0.0617207701499308,21,"Proteomics","SYN2"
"N_21_2.57",-0.52649262897112,21,"Proteomics","MAGED4"
"N_21_2.58",0.311143425891077,21,"Proteomics","ARHGEF17"
"N_21_2.59",0.189925563463858,21,"Proteomics","MAP7D2"
"N_21_2.60",-1.77448126156919,21,"Proteomics","SLC6A17"
"N_21_2.61",0.115469310478228,21,"Proteomics","SMOC2"
"N_21_2.62",0.317120984038781,21,"Proteomics","GAREM1"
"N_21_2.63",0.249201371639649,21,"Proteomics","NYAP2"
"N_21_2.64",0.564124087352738,21,"Proteomics","CDH7"
"N_21_2.65",-0.0658796307212623,21,"Proteomics","HPCAL4"
"N_21_3",0.158201593843574,21,"Proteomics","DMD"
"N_21_3.1",0.0462601527637922,21,"Proteomics","CDH4"
"N_21_3.2",0.762015602346067,21,"Proteomics","PCDH7"
"N_21_3.3",0.635504397444929,21,"Proteomics","IL6ST"
"N_21_3.4",-0.0427179091779704,21,"Proteomics","SERPINF2"
"N_21_3.5",0.413228003893228,21,"Proteomics","GABRG2"
"N_21_3.6",1.50149388673395,21,"Proteomics","SNTB1"
"N_21_3.7",-0.147956144302683,21,"Proteomics","TGM3"
"N_21_3.8",0.969764332484623,21,"Proteomics","NR3C1"
"N_21_3.9",-0.377727357988524,21,"Proteomics","NTRK2"
"N_21_3.10",0.0898758034734165,21,"Proteomics","CAMK2D"
"N_21_3.11",-0.846074948426012,21,"Proteomics","ADCY5"
"N_21_3.12",0.199961429260624,21,"Proteomics","GRIA1"
"N_21_3.13",0.0192058414589431,21,"Proteomics","PLPPR4"
"N_21_3.14",0.224797095609432,21,"Proteomics","PTPRT"
"N_21_3.15",-0.571285801318364,21,"Proteomics","FGF13"
"N_21_3.16",0.446368434653365,21,"Proteomics","IL1RAP"
"N_21_3.17",0.37496179171884,21,"Proteomics","CD36"
"N_21_3.18",0.290819515901602,21,"Proteomics","ADCY8"
"N_21_3.19",0.551012252955126,21,"Proteomics","CACNA1E"
"N_21_3.20",1.17588199914131,21,"Proteomics","PDE5A"
"N_21_3.21",0.37886731807261,21,"Proteomics","NCAM2"
"N_21_3.22",0.277907639349106,21,"Proteomics","CDH8"
"N_21_3.23",0.0704205062585175,21,"Proteomics","RAB27B"
"N_21_3.24",0.17119948895399,21,"Proteomics","FAAH"
"N_21_3.25",1.75797657346828,21,"Proteomics","VGF"
"N_21_3.26",-0.233835417998102,21,"Proteomics","BRINP1"
"N_21_3.27",0.0804406980455124,21,"Proteomics","LY6H"
"N_21_3.28",0.0881356905799909,21,"Proteomics","SLITRK3"
"N_21_3.29",0.134571502388953,21,"Proteomics","ECEL1"
"N_21_3.30",0.108455763909238,21,"Proteomics","KRT18"
"N_21_3.31",-0.435638139606572,21,"Proteomics","TH"
"N_21_3.32",0.0219573138657888,21,"Proteomics","COL4A2"
"N_21_3.33",0.150406905321586,21,"Proteomics","PRKCA"
"N_21_3.34",2.04736841770617,21,"Proteomics","TAC1"
"N_21_3.35",-0.394046567665301,21,"Proteomics","PTPRE"
"N_21_3.36",0.00859203715367059,21,"Proteomics","ATP2B4"
"N_21_3.37",-0.675909215205275,21,"Proteomics","AZGP1"
"N_21_3.38",0.402836115518735,21,"Proteomics","GABRA5"
"N_21_3.39",0.364582144639348,21,"Proteomics","HPCAL1"
"N_21_3.40",-0.109313547950859,21,"Proteomics","COL18A1"
"N_21_3.41",0.500482996135425,21,"Proteomics","LIFR"
"N_21_3.42",-0.959301646586837,21,"Proteomics","GRIN1"
"N_21_3.43",0.27726962569665,21,"Proteomics","RCAN2"
"N_21_3.44",0.635415802366836,21,"Proteomics","MAP7"
"N_21_3.45",0.462519570690425,21,"Proteomics","TRIM25"
"N_21_3.46",0.493758918311782,21,"Proteomics","ECM1"
"N_21_3.47",0.225402034192537,21,"Proteomics","SV2C"
"N_21_3.48",0.120129819408347,21,"Proteomics","GALNT17"
"N_21_3.49",0.428262850087233,21,"Proteomics","BRINP3"
"N_21_3.50",-0.273306017400508,21,"Proteomics","LPCAT2"
"N_21_3.51",0.203100660964348,21,"Proteomics","SCD5"
"N_21_3.52",-0.216558612366721,21,"Proteomics","CACNA2D3"
"N_21_3.53",0.771178123507961,21,"Proteomics","SLC17A8"
"N_21_3.54",0.547570271602048,21,"Proteomics","SFXN5"
"N_21_3.55",0.223016164720882,21,"Proteomics","SORCS1"
"N_21_3.56",0.159054281618215,21,"Proteomics","SYN2"
"N_21_3.57",0.346045550617923,21,"Proteomics","MAGED4"
"N_21_3.58",0.740755405740084,21,"Proteomics","ARHGEF17"
"N_21_3.59",0.506000783397972,21,"Proteomics","MAP7D2"
"N_21_3.60",-0.270353824084654,21,"Proteomics","SLC6A17"
"N_21_3.61",0.369423801987271,21,"Proteomics","SMOC2"
"N_21_3.62",0.115002186695662,21,"Proteomics","GAREM1"
"N_21_3.63",0.613601277330651,21,"Proteomics","NYAP2"
"N_21_3.64",0.212201547716704,21,"Proteomics","CDH7"
"N_21_3.65",0.256706971635974,21,"Proteomics","HPCAL4"
"N_27_1",0.249647942755025,27,"Proteomics","DMD"
"N_27_1.1",0.896947999134874,27,"Proteomics","CDH4"
"N_27_1.2",0.337404689517085,27,"Proteomics","PCDH7"
"N_27_1.3",0.200979981843635,27,"Proteomics","IL6ST"
"N_27_1.4",-0.103571586331325,27,"Proteomics","SERPINF2"
"N_27_1.5",0.432321049019512,27,"Proteomics","GABRG2"
"N_27_1.6",-1.09129387466255,27,"Proteomics","SNTB1"
"N_27_1.7",-0.264356518449767,27,"Proteomics","TGM3"
"N_27_1.8",0.434427079504314,27,"Proteomics","NR3C1"
"N_27_1.9",-0.989532674043015,27,"Proteomics","NTRK2"
"N_27_1.10",0.581934497457211,27,"Proteomics","CAMK2D"
"N_27_1.11",0.414312000653357,27,"Proteomics","ADCY5"
"N_27_1.12",0.592390524840826,27,"Proteomics","GRIA1"
"N_27_1.13",0.364040767050949,27,"Proteomics","PLPPR4"
"N_27_1.14",0.832148493045758,27,"Proteomics","PTPRT"
